 
Spack activated with install: /g100_work/cin_staff/lbellen1/spack-0.18.1/install , modules: /g100_work/cin_staff/lbellen1/spack-0.18.1/modules and cache: /g100_work/cin_staff/lbellen1/spack-0.18.1/cache
 
 
 
 
 
 
 
Currently Loaded Modulefiles:
 1) profile/base(default)                                          
 2) profile/candidate                                              
 3) spack/preprod-0.18.1-01                                        
 4) autoload                                                       
 5) cubelib/4.6--intel--2021.6.0-fe6 <aL>                          
 6) cubew/4.6--intel--2021.6.0-pdx <aL>                            
 7) intel-oneapi-mpi/2021.6.0--intel--2021.6.0-mco <aL>            
 8) otf2/2.3--intel--2021.6.0-dcw <aL>                             
 9) scorep/7.0--intel-oneapi-mpi--2021.6.0--intel--2021.6.0-l52    
10) scalasca/2.6--intel-oneapi-mpi--2021.6.0--intel--2021.6.0-txs  
11) intel-oneapi-compilers/2021.4.0(default)                       

Key:
(symbolic-version)  <module-tag>  <aL>=auto-loaded  
scorep --mpp=mpi mpiifort -fpp -O3 -c boundary.f90
scorep --mpp=mpi mpiifort -fpp -O3 -c jacobi.f90
scorep --mpp=mpi mpiifort -fpp -O3 -c cfdio.f90
scorep --mpp=mpi mpiifort -fpp -O3 -c cfd.f90
scorep --mpp=mpi mpiifort -fpp -O3 -o exe boundary.o cfd.o cfdio.o jacobi.o 
S=C=A=N: Scalasca 2.6 runtime summarization
S=C=A=N: ./scorep_exe_20_sum experiment archive
S=C=A=N: Tue Feb 11 14:15:24 2025: Collect start
/opt/slurm/current/bin/srun --cpu-bind=cores --cpus-per-task=1 -n 20 exe 10 10000
 Scale factor =  10, iterations =  10000, tolerance =   0.000    
 Running CFD on  640 x  640 grid using   20 process(es)
 
 Starting main loop ...
 completed iteration         3930 , error =   4.373382145851158E-004
 completed iteration         3940 , error =   4.364772126500180E-004
 completed iteration         3950 , error =   4.356199900268073E-004
 completed iteration         3960 , error =   4.347665204285660E-004
 completed iteration         3970 , error =   4.339167778180067E-004
 completed iteration         3980 , error =   4.330707364044853E-004
 completed iteration         3990 , error =   4.322283706410640E-004
 completed iteration         4000 , error =   4.313896552215980E-004
 completed iteration         4010 , error =   4.305545650778739E-004
 completed iteration         4020 , error =   4.297230753767907E-004
 completed iteration         4030 , error =   4.288951615175745E-004
 completed iteration         4040 , error =   4.280707991290412E-004
 completed iteration         4050 , error =   4.272499640668815E-004
 completed iteration         4060 , error =   4.264326324110095E-004
 completed iteration         4070 , error =   4.256187804629251E-004
 completed iteration         4080 , error =   4.248083847431333E-004
 completed iteration         4090 , error =   4.240014219885809E-004
 completed iteration         4100 , error =   4.231978691501466E-004
 completed iteration         4110 , error =   4.223977033901518E-004
 completed iteration         4120 , error =   4.216009020799153E-004
 completed iteration         4130 , error =   4.208074427973451E-004
 completed iteration         4140 , error =   4.200173033245439E-004
 completed iteration         4150 , error =   4.192304616454786E-004
 completed iteration         4160 , error =   4.184468959436486E-004
 completed iteration         4170 , error =   4.176665845998281E-004
 completed iteration         4180 , error =   4.168895061897761E-004
 completed iteration         4190 , error =   4.161156394820588E-004
 completed iteration         4200 , error =   4.153449634358305E-004
 completed iteration         4210 , error =   4.145774571986792E-004
 completed iteration         4220 , error =   4.138131001045069E-004
 completed iteration         4230 , error =   4.130518716714166E-004
 completed iteration         4240 , error =   4.122937515996430E-004
 completed iteration         4250 , error =   4.115387197695072E-004
 completed iteration         4260 , error =   4.107867562394021E-004
 completed iteration         4270 , error =   4.100378412438028E-004
 completed iteration         4280 , error =   4.092919551912954E-004
 completed iteration         4290 , error =   4.085490786626461E-004
 completed iteration         4300 , error =   4.078091924088945E-004
 completed iteration         4310 , error =   4.070722773494606E-004
 completed iteration         4320 , error =   4.063383145702879E-004
 completed iteration         4330 , error =   4.056072853220102E-004
 completed iteration         4340 , error =   4.048791710181283E-004
 completed iteration         4350 , error =   4.041539532332441E-004
 completed iteration         4360 , error =   4.034316137012808E-004
 completed iteration         4370 , error =   4.027121343137451E-004
 completed iteration         4380 , error =   4.019954971180121E-004
 completed iteration         4390 , error =   4.012816843156402E-004
 completed iteration         4400 , error =   4.005706782606702E-004
 completed iteration         4410 , error =   3.998624614580095E-004
 completed iteration         4420 , error =   3.991570165617747E-004
 completed iteration         4430 , error =   3.984543263737018E-004
 completed iteration         4440 , error =   3.977543738415511E-004
 completed iteration         4450 , error =   3.970571420575440E-004
 completed iteration         4460 , error =   3.963626142568057E-004
 completed iteration         4470 , error =   3.956707738158574E-004
 completed iteration         4480 , error =   3.949816042510931E-004
 completed iteration         4490 , error =   3.942950892173008E-004
 completed iteration         4500 , error =   3.936112125061904E-004
 completed iteration         4510 , error =   3.929299580449543E-004
 completed iteration         4520 , error =   3.922513098948113E-004
 completed iteration         4530 , error =   3.915752522496220E-004
 completed iteration         4540 , error =   3.909017694344794E-004
 completed iteration         4550 , error =   3.902308459043369E-004
 completed iteration         4560 , error =   3.895624662426331E-004
 completed iteration         4570 , error =   3.888966151599749E-004
 completed iteration         4580 , error =   3.882332774927959E-004
 completed iteration         4590 , error =   3.875724382020362E-004
 completed iteration         4600 , error =   3.869140823718842E-004
